# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2017-01-01T00:00:00.0
# Date end (ISO 8601): 2019-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -23.5844
# Longitude (positive East, ISO 19115): -64.5066
# Altitude (m): 400.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2025-03-27
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2018-09-08T04:30:00.0/2018-09-08T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T04:45:00.0/2018-09-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T05:00:00.0/2018-09-08T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T05:15:00.0/2018-09-08T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T05:30:00.0/2018-09-08T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T05:45:00.0/2018-09-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T06:00:00.0/2018-09-08T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T06:15:00.0/2018-09-08T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T06:30:00.0/2018-09-08T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T06:45:00.0/2018-09-08T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T07:00:00.0/2018-09-08T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T07:15:00.0/2018-09-08T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T07:30:00.0/2018-09-08T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T07:45:00.0/2018-09-08T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T08:00:00.0/2018-09-08T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T08:15:00.0/2018-09-08T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T08:30:00.0/2018-09-08T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T08:45:00.0/2018-09-08T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T09:00:00.0/2018-09-08T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T09:15:00.0/2018-09-08T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T09:30:00.0/2018-09-08T09:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T09:45:00.0/2018-09-08T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T10:00:00.0/2018-09-08T10:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T10:15:00.0/2018-09-08T10:30:00.0;0.8549;0.2157;0.0184;0.1973;0.0000;0.0735;0.0000;0.0735;0.0000;0.8667
2018-09-08T10:30:00.0/2018-09-08T10:45:00.0;15.8616;6.0206;2.4612;3.5594;44.2297;2.0522;0.0000;2.0522;0.0000;0.6333
2018-09-08T10:45:00.0/2018-09-08T11:00:00.0;35.7393;17.8867;10.7874;7.0993;99.3357;7.6327;0.0401;7.5927;0.3289;1.0000
2018-09-08T11:00:00.0/2018-09-08T11:15:00.0;55.4081;31.9792;22.3011;9.6781;134.2510;19.5364;1.0657;18.4707;6.0241;1.0000
2018-09-08T11:15:00.0/2018-09-08T11:30:00.0;74.7839;46.9367;35.3087;11.6280;158.0315;31.5708;6.0693;25.5014;26.6654;1.0000
2018-09-08T11:30:00.0/2018-09-08T11:45:00.0;93.7836;62.2132;49.0264;13.1868;175.1996;44.5639;15.4406;29.1233;54.8065;1.0000
2018-09-08T11:45:00.0/2018-09-08T12:00:00.0;112.3258;77.5185;63.0273;14.4913;188.1634;58.2837;26.7078;31.5759;79.5276;1.0000
2018-09-08T12:00:00.0/2018-09-08T12:15:00.0;130.3312;92.6569;77.0399;15.6170;198.2845;77.6301;48.5722;29.0579;124.0043;1.0000
2018-09-08T12:15:00.0/2018-09-08T12:30:00.0;147.7226;107.4723;90.8684;16.6039;206.3795;106.7587;89.5013;17.2574;203.1165;1.0000
2018-09-08T12:30:00.0/2018-09-08T12:45:00.0;164.4254;121.8322;104.3583;17.4738;212.9650;121.8322;104.3583;17.4738;212.9650;1.0000
2018-09-08T12:45:00.0/2018-09-08T13:00:00.0;180.3682;135.6325;117.3854;18.2471;218.3923;135.6325;117.3854;18.2471;218.3923;1.0000
2018-09-08T13:00:00.0/2018-09-08T13:15:00.0;195.4826;148.7856;129.8448;18.9408;222.9066;148.7856;129.8448;18.9408;222.9066;1.0000
2018-09-08T13:15:00.0/2018-09-08T13:30:00.0;209.7039;161.2145;141.6457;19.5688;226.6839;161.2145;141.6457;19.5688;226.6839;1.0000
2018-09-08T13:30:00.0/2018-09-08T13:45:00.0;222.9712;172.8499;152.7081;20.1418;229.8529;172.8499;152.7081;20.1418;229.8529;1.0000
2018-09-08T13:45:00.0/2018-09-08T14:00:00.0;235.2275;183.6279;162.9608;20.6671;232.5102;183.6279;162.9608;20.6671;232.5102;1.0000
2018-09-08T14:00:00.0/2018-09-08T14:15:00.0;246.4204;193.4901;172.3408;21.1493;234.7290;193.4901;172.3408;21.1493;234.7290;1.0000
2018-09-08T14:15:00.0/2018-09-08T14:30:00.0;256.5020;202.3841;180.7925;21.5916;236.5658;202.3841;180.7925;21.5916;236.5658;1.0000
2018-09-08T14:30:00.0/2018-09-08T14:45:00.0;265.4290;210.2631;188.2673;21.9958;238.0645;210.2631;188.2673;21.9958;238.0645;1.0000
2018-09-08T14:45:00.0/2018-09-08T15:00:00.0;273.1631;217.0895;194.7257;22.3638;239.2623;217.0895;194.7257;22.3638;239.2623;1.0000
2018-09-08T15:00:00.0/2018-09-08T15:15:00.0;279.6714;222.7876;199.9819;22.8057;240.0055;222.7876;199.9819;22.8057;240.0055;1.0000
2018-09-08T15:15:00.0/2018-09-08T15:30:00.0;284.9258;227.3279;204.0033;23.3247;240.3187;227.3279;204.0033;23.3247;240.3187;1.0000
2018-09-08T15:30:00.0/2018-09-08T15:45:00.0;288.9037;230.7263;206.9141;23.8122;240.3932;230.7263;206.9141;23.8122;240.3932;1.0000
2018-09-08T15:45:00.0/2018-09-08T16:00:00.0;291.5883;232.9651;208.6978;24.2673;240.2346;232.9651;208.6978;24.2673;240.2346;1.0000
2018-09-08T16:00:00.0/2018-09-08T16:15:00.0;292.9680;234.0332;209.3443;24.6889;239.8452;234.0332;209.3443;24.6889;239.8452;1.0000
2018-09-08T16:15:00.0/2018-09-08T16:30:00.0;293.0369;233.9228;208.8477;25.0751;239.2211;233.9228;208.8477;25.0751;239.2211;1.0000
2018-09-08T16:30:00.0/2018-09-08T16:45:00.0;291.7947;232.6332;207.2092;25.4240;238.3555;232.6332;207.2092;25.4240;238.3555;1.0000
2018-09-08T16:45:00.0/2018-09-08T17:00:00.0;289.2468;230.1694;204.4365;25.7329;237.2382;230.1694;204.4365;25.7329;237.2382;1.0000
2018-09-08T17:00:00.0/2018-09-08T17:15:00.0;285.4040;226.5426;200.5437;25.9989;235.8546;226.5426;200.5437;25.9989;235.8546;1.0000
2018-09-08T17:15:00.0/2018-09-08T17:30:00.0;280.2828;221.7696;195.5514;26.2182;234.1853;221.7696;195.5514;26.2182;234.1853;1.0000
2018-09-08T17:30:00.0/2018-09-08T17:45:00.0;273.9053;215.8737;189.4900;26.3837;232.2098;215.8737;189.4900;26.3837;232.2098;1.0000
2018-09-08T17:45:00.0/2018-09-08T18:00:00.0;266.2987;208.8882;182.4258;26.4625;229.9377;208.8882;182.4258;26.4625;229.9377;1.0000
2018-09-08T18:00:00.0/2018-09-08T18:15:00.0;257.4956;200.8520;174.4193;26.4327;227.3608;200.8520;174.4193;26.4327;227.3608;1.0000
2018-09-08T18:15:00.0/2018-09-08T18:30:00.0;247.5339;191.8049;165.5068;26.2982;224.4234;191.8049;165.5068;26.2982;224.4234;1.0000
2018-09-08T18:30:00.0/2018-09-08T18:45:00.0;236.4562;181.7857;155.6965;26.0892;221.0086;181.7857;155.6965;26.0892;221.0086;1.0000
2018-09-08T18:45:00.0/2018-09-08T19:00:00.0;224.3099;170.8463;145.0495;25.7968;217.0400;170.8463;145.0495;25.7968;217.0400;1.0000
2018-09-08T19:00:00.0/2018-09-08T19:15:00.0;211.1473;159.0472;133.6378;25.4094;212.4236;159.0472;133.6378;25.4094;212.4236;1.0000
2018-09-08T19:15:00.0/2018-09-08T19:30:00.0;197.0246;146.4534;121.5426;24.9108;207.0371;146.4534;121.5426;24.9108;207.0371;1.0000
2018-09-08T19:30:00.0/2018-09-08T19:45:00.0;182.0024;133.1383;108.8593;24.2790;200.7247;133.1383;108.8593;24.2790;200.7247;1.0000
2018-09-08T19:45:00.0/2018-09-08T20:00:00.0;166.1452;119.1876;95.7018;23.4858;193.2871;119.1876;95.7018;23.4858;193.2871;1.0000
2018-09-08T20:00:00.0/2018-09-08T20:15:00.0;149.5209;104.7007;82.2034;22.4973;184.4562;104.7007;82.2034;22.4973;184.4562;1.0000
2018-09-08T20:15:00.0/2018-09-08T20:30:00.0;132.2008;89.7945;68.5206;21.2739;173.8544;89.7945;68.5206;21.2739;173.8544;1.0000
2018-09-08T20:30:00.0/2018-09-08T20:45:00.0;114.2591;74.6108;54.8425;19.7683;160.9302;74.6108;54.8425;19.7683;160.9302;1.0000
2018-09-08T20:45:00.0/2018-09-08T21:00:00.0;95.7727;59.3329;41.4167;17.9161;144.8722;59.3329;41.4167;17.9161;144.8722;1.0000
2018-09-08T21:00:00.0/2018-09-08T21:15:00.0;76.8208;44.2850;28.7160;15.5690;125.0246;44.2850;28.7160;15.5690;125.0246;0.8667
2018-09-08T21:15:00.0/2018-09-08T21:30:00.0;57.4848;29.8546;17.2451;12.6095;99.8984;29.8546;17.2451;12.6095;99.8984;0.5000
2018-09-08T21:30:00.0/2018-09-08T21:45:00.0;37.8474;16.6639;7.7713;8.8926;67.3361;16.6639;7.7713;8.8926;67.3361;0.5000
2018-09-08T21:45:00.0/2018-09-08T22:00:00.0;17.9929;5.9798;1.6552;4.3246;26.9317;5.9798;1.6552;4.3246;26.9317;0.5000
2018-09-08T22:00:00.0/2018-09-08T22:15:00.0;1.6054;0.3757;0.0172;0.3584;0.3758;0.3757;0.0172;0.3584;0.3758;0.7667
2018-09-08T22:15:00.0/2018-09-08T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T22:30:00.0/2018-09-08T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T22:45:00.0/2018-09-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T23:00:00.0/2018-09-08T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T23:15:00.0/2018-09-08T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T23:30:00.0/2018-09-08T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-08T23:45:00.0/2018-09-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T00:00:00.0/2018-09-09T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T00:15:00.0/2018-09-09T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T00:30:00.0/2018-09-09T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T00:45:00.0/2018-09-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T01:00:00.0/2018-09-09T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T01:15:00.0/2018-09-09T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T01:30:00.0/2018-09-09T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T01:45:00.0/2018-09-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T02:00:00.0/2018-09-09T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T02:15:00.0/2018-09-09T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T02:30:00.0/2018-09-09T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T02:45:00.0/2018-09-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T03:00:00.0/2018-09-09T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T03:15:00.0/2018-09-09T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T03:30:00.0/2018-09-09T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T03:45:00.0/2018-09-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T04:00:00.0/2018-09-09T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T04:15:00.0/2018-09-09T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T04:30:00.0/2018-09-09T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T04:45:00.0/2018-09-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T05:00:00.0/2018-09-09T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T05:15:00.0/2018-09-09T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T05:30:00.0/2018-09-09T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T05:45:00.0/2018-09-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T06:00:00.0/2018-09-09T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T06:15:00.0/2018-09-09T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T06:30:00.0/2018-09-09T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T06:45:00.0/2018-09-09T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T07:00:00.0/2018-09-09T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T07:15:00.0/2018-09-09T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T07:30:00.0/2018-09-09T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T07:45:00.0/2018-09-09T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T08:00:00.0/2018-09-09T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T08:15:00.0/2018-09-09T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T08:30:00.0/2018-09-09T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T08:45:00.0/2018-09-09T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T09:00:00.0/2018-09-09T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T09:15:00.0/2018-09-09T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T09:30:00.0/2018-09-09T09:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T09:45:00.0/2018-09-09T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T10:00:00.0/2018-09-09T10:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-09-09T10:15:00.0/2018-09-09T10:30:00.0;1.2966;0.2816;0.0053;0.2763;0.0000;0.0881;0.0000;0.0881;0.0000;0.8333
2018-09-09T10:30:00.0/2018-09-09T10:45:00.0;17.2268;5.1323;0.8860;4.2463;14.7170;1.6055;0.0000;1.6055;0.0000;0.6333
2018-09-09T10:45:00.0/2018-09-09T11:00:00.0;37.1235;14.5560;4.9425;9.6135;43.4066;5.8037;0.0098;5.7939;0.0777;1.0000
2018-09-09T11:00:00.0/2018-09-09T11:15:00.0;56.8091;26.6258;12.1480;14.4779;71.0702;15.5304;0.3879;15.1425;2.1308;1.0000
2018-09-09T11:15:00.0/2018-09-09T11:30:00.0;76.1993;40.2006;21.5121;18.6885;94.3579;26.0120;2.8159;23.1961;12.0791;1.0000
2018-09-09T11:30:00.0/2018-09-09T11:45:00.0;95.2112;54.5255;32.1718;22.3536;113.1862;37.6300;8.3792;29.2507;29.2891;1.0000
2018-09-09T11:45:00.0/2018-09-09T12:00:00.0;113.7631;69.1333;43.5447;25.5885;128.3469;49.8033;15.2625;34.5408;44.8520;1.0000
2018-09-09T12:00:00.0/2018-09-09T12:15:00.0;131.7758;83.7616;55.3313;28.4302;140.8666;68.3736;32.1040;36.2696;80.9246;1.0000
2018-09-09T12:15:00.0/2018-09-09T12:30:00.0;149.1720;98.2103;67.2930;30.9173;151.3888;91.3865;56.4115;34.9750;127.3763;1.0000
2018-09-09T12:30:00.0/2018-09-09T12:45:00.0;165.8772;112.2923;79.1610;33.1313;160.1848;89.8014;42.2039;47.5975;85.4592;1.0000
2018-09-09T12:45:00.0/2018-09-09T13:00:00.0;181.8199;125.8790;90.7675;35.1115;167.5878;102.3203;50.3097;52.0106;92.8452;1.0000
2018-09-09T13:00:00.0/2018-09-09T13:15:00.0;196.9317;138.8614;101.9704;36.8910;173.8407;115.4774;59.8454;55.6319;101.9990;1.0000
2018-09-09T13:15:00.0/2018-09-09T13:30:00.0;211.1479;151.1457;112.6493;38.4964;179.1278;134.0538;80.8187;53.2351;128.1854;1.0000
2018-09-09T13:30:00.0/2018-09-09T13:45:00.0;224.4076;162.6511;122.7025;39.9487;183.5938;161.8812;121.2542;40.6270;181.3737;1.0000
2018-09-09T13:45:00.0/2018-09-09T14:00:00.0;236.6540;173.3082;132.0441;41.2641;187.3542;173.3082;132.0441;41.2641;187.3542;1.0000
2018-09-09T14:00:00.0/2018-09-09T14:15:00.0;247.8345;183.0562;140.6014;42.4548;190.5016;183.0562;140.6014;42.4548;190.5016;1.0000
2018-09-09T14:15:00.0/2018-09-09T14:30:00.0;257.9014;191.8422;148.3120;43.5302;193.1093;191.8422;148.3120;43.5302;193.1093;1.0000
2018-09-09T14:30:00.0/2018-09-09T14:45:00.0;266.8114;199.6196;155.1217;44.4979;195.2347;199.6196;155.1217;44.4979;195.2347;1.0000
2018-09-09T14:45:00.0/2018-09-09T15:00:00.0;274.5264;206.3476;160.9842;45.3635;196.9221;206.3476;160.9842;45.3635;196.9221;1.0000
2018-09-09T15:00:00.0/2018-09-09T15:15:00.0;281.0134;212.0260;165.9281;46.0979;198.2866;210.5993;161.8954;48.7039;193.4922;1.0000
2018-09-09T15:15:00.0/2018-09-09T15:30:00.0;286.2445;216.6254;169.9224;46.7030;199.3511;212.2525;157.4364;54.8161;184.6988;1.0000
2018-09-09T15:30:00.0/2018-09-09T15:45:00.0;290.1973;220.0870;172.8727;47.2143;200.0518;216.6678;162.7842;53.8837;188.3791;1.0000
2018-09-09T15:45:00.0/2018-09-09T16:00:00.0;292.8549;222.3926;174.7598;47.6329;200.4018;217.6475;160.8474;56.8001;184.4516;1.0000
2018-09-09T16:00:00.0/2018-09-09T16:15:00.0;294.2060;223.5300;175.5710;47.9590;200.4088;216.3864;155.1586;61.2278;177.1104;1.0000
2018-09-09T16:15:00.0/2018-09-09T16:30:00.0;294.2446;223.4928;175.3010;48.1918;200.0753;213.9950;148.8870;65.1081;169.9280;1.0000
2018-09-09T16:30:00.0/2018-09-09T16:45:00.0;292.9707;222.2808;173.9517;48.3292;199.3992;212.1357;146.1107;66.0249;167.4833;1.0000
2018-09-09T16:45:00.0/2018-09-09T17:00:00.0;290.3898;219.8998;171.5317;48.3680;198.3732;208.0956;140.0711;68.0246;161.9845;1.0000
2018-09-09T17:00:00.0/2018-09-09T17:15:00.0;286.5128;216.3613;168.0572;48.3041;196.9849;202.8817;133.3336;69.5480;156.2809;1.0000
2018-09-09T17:15:00.0/2018-09-09T17:30:00.0;281.3566;211.6831;163.5515;48.1316;195.2164;201.6551;138.2642;63.3909;165.0937;1.0000
2018-09-09T17:30:00.0/2018-09-09T17:45:00.0;274.9431;205.8888;158.0452;47.8436;193.0436;205.4647;156.9812;48.4834;191.7575;1.0000
2018-09-09T17:45:00.0/2018-09-09T18:00:00.0;267.2998;199.0075;151.5763;47.4312;190.4349;199.0075;151.5763;47.4312;190.4349;1.0000
2018-09-09T18:00:00.0/2018-09-09T18:15:00.0;258.4595;191.0468;144.1394;46.9074;187.2828;191.0468;144.1394;46.9074;187.2828;1.0000
2018-09-09T18:15:00.0/2018-09-09T18:30:00.0;248.4602;182.0488;135.7913;46.2575;183.5335;182.0488;135.7913;46.2575;183.5335;1.0000
2018-09-09T18:30:00.0/2018-09-09T18:45:00.0;237.3446;172.0895;126.6484;45.4411;179.1885;172.0895;126.6484;45.4411;179.1885;1.0000
2018-09-09T18:45:00.0/2018-09-09T19:00:00.0;225.1605;161.2234;116.7849;44.4385;174.1682;161.2234;116.7849;44.4385;174.1682;1.0000
2018-09-09T19:00:00.0/2018-09-09T19:15:00.0;211.9601;149.5131;106.2868;43.2263;168.3753;149.5131;106.2868;43.2263;168.3753;1.0000
2018-09-09T19:15:00.0/2018-09-09T19:30:00.0;197.7999;137.0314;95.2553;41.7760;161.6910;137.0314;95.2553;41.7760;161.6910;1.0000
2018-09-09T19:30:00.0/2018-09-09T19:45:00.0;182.7407;123.8636;83.8099;40.0537;153.9706;123.8636;83.8099;40.0537;153.9706;1.0000
2018-09-09T19:45:00.0/2018-09-09T20:00:00.0;166.8470;110.1105;72.0913;38.0192;145.0358;110.1105;72.0913;38.0192;145.0358;1.0000
2018-09-09T20:00:00.0/2018-09-09T20:15:00.0;150.1870;95.8939;60.2754;35.6184;134.6843;95.8939;60.2754;35.6184;134.6843;1.0000
