# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.1039
# Longitude (positive East, ISO 19115): -65.5999
# Altitude (m): 3459.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2025-03-27
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-06-11T18:45:00.0/2023-06-11T19:00:00.0;174.1017;146.8216;131.7523;15.0692;249.8455;146.8216;131.7523;15.0692;249.8455;1.0000
2023-06-11T19:00:00.0/2023-06-11T19:15:00.0;162.3953;136.4494;121.7626;14.6869;247.5397;136.4494;121.7626;14.6869;247.5397;1.0000
2023-06-11T19:15:00.0/2023-06-11T19:30:00.0;149.7851;125.1952;110.9558;14.2394;244.5509;125.1952;110.9558;14.2394;244.5509;1.0000
2023-06-11T19:30:00.0/2023-06-11T19:45:00.0;136.3251;113.1151;99.3991;13.7160;240.6962;113.1151;99.3991;13.7160;240.6962;1.0000
2023-06-11T19:45:00.0/2023-06-11T20:00:00.0;122.0731;100.2781;87.1754;13.1027;235.7207;98.1024;83.1720;14.9305;224.5564;1.0000
2023-06-11T20:00:00.0/2023-06-11T20:15:00.0;107.0900;86.7697;74.3891;12.3805;229.2555;81.7967;65.3248;16.4719;201.6357;1.0000
2023-06-11T20:15:00.0/2023-06-11T20:30:00.0;91.4401;72.6924;61.1711;11.5213;220.7258;66.6741;48.2847;18.3894;172.2243;1.0000
2023-06-11T20:30:00.0/2023-06-11T20:45:00.0;75.1902;58.1654;47.6858;10.4796;209.1385;42.2416;13.7371;28.5045;60.3233;1.0000
2023-06-11T20:45:00.0/2023-06-11T21:00:00.0;58.4100;43.3357;34.1590;9.1767;192.5963;35.9142;18.3521;17.5621;105.9463;1.0000
2023-06-11T21:00:00.0/2023-06-11T21:15:00.0;41.1714;28.3983;20.9452;7.4531;166.8133;23.8954;15.5511;8.3443;119.6702;1.0000
2023-06-11T21:15:00.0/2023-06-11T21:30:00.0;23.5482;14.0970;9.0612;5.0357;123.5142;5.6718;0.4552;5.2166;4.8697;0.8667
2023-06-11T21:30:00.0/2023-06-11T21:45:00.0;5.9395;2.7166;1.2223;1.4943;33.8259;1.0130;0.0000;1.0130;0.0000;0.5667
2023-06-11T21:45:00.0/2023-06-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T22:00:00.0/2023-06-11T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T22:15:00.0/2023-06-11T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T22:30:00.0/2023-06-11T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T22:45:00.0/2023-06-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T23:00:00.0/2023-06-11T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T23:15:00.0/2023-06-11T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T23:30:00.0/2023-06-11T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-11T23:45:00.0/2023-06-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T00:00:00.0/2023-06-12T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T00:15:00.0/2023-06-12T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T00:30:00.0/2023-06-12T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T00:45:00.0/2023-06-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T01:00:00.0/2023-06-12T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T01:15:00.0/2023-06-12T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T01:30:00.0/2023-06-12T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T01:45:00.0/2023-06-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T02:00:00.0/2023-06-12T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T02:15:00.0/2023-06-12T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T02:30:00.0/2023-06-12T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T02:45:00.0/2023-06-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T03:00:00.0/2023-06-12T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T03:15:00.0/2023-06-12T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T03:30:00.0/2023-06-12T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T03:45:00.0/2023-06-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T04:00:00.0/2023-06-12T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T04:15:00.0/2023-06-12T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T04:30:00.0/2023-06-12T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T04:45:00.0/2023-06-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T05:00:00.0/2023-06-12T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T05:15:00.0/2023-06-12T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T05:30:00.0/2023-06-12T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T05:45:00.0/2023-06-12T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T06:00:00.0/2023-06-12T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T06:15:00.0/2023-06-12T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T06:30:00.0/2023-06-12T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T06:45:00.0/2023-06-12T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T07:00:00.0/2023-06-12T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T07:15:00.0/2023-06-12T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T07:30:00.0/2023-06-12T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T07:45:00.0/2023-06-12T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T08:00:00.0/2023-06-12T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T08:15:00.0/2023-06-12T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T08:30:00.0/2023-06-12T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T08:45:00.0/2023-06-12T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T09:00:00.0/2023-06-12T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T09:15:00.0/2023-06-12T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T09:30:00.0/2023-06-12T09:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T09:45:00.0/2023-06-12T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T10:00:00.0/2023-06-12T10:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T10:15:00.0/2023-06-12T10:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T10:30:00.0/2023-06-12T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T10:45:00.0/2023-06-12T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T11:00:00.0/2023-06-12T11:15:00.0;6.5216;3.1655;1.7067;1.4588;43.1383;0.4415;0.0000;0.4415;0.0000;0.6000
2023-06-12T11:15:00.0/2023-06-12T11:30:00.0;24.2549;15.0901;10.6301;4.4600;141.4300;2.1048;0.0000;2.1048;0.0000;0.6333
2023-06-12T11:30:00.0/2023-06-12T11:45:00.0;41.8512;29.6170;23.2422;6.3748;182.2720;5.6967;0.0000;5.6967;0.0000;1.0000
2023-06-12T11:45:00.0/2023-06-12T12:00:00.0;59.0592;44.7669;37.0758;7.6911;206.7706;15.8561;0.0124;15.8436;0.0646;1.0000
2023-06-12T12:00:00.0/2023-06-12T12:15:00.0;75.8052;59.8859;51.2069;8.6790;222.7564;29.4299;0.4025;29.0274;1.6727;1.0000
2023-06-12T12:15:00.0/2023-06-12T12:30:00.0;92.0174;74.7262;65.2573;9.4689;233.9706;50.6121;19.9513;30.6608;68.7868;1.0000
2023-06-12T12:30:00.0/2023-06-12T12:45:00.0;107.6264;89.1825;79.0702;10.1124;242.4354;87.9252;76.6663;11.2588;234.6033;1.0000
2023-06-12T12:45:00.0/2023-06-12T13:00:00.0;122.5655;103.1353;92.4886;10.6467;249.0450;103.1353;92.4886;10.6467;249.0450;1.0000
2023-06-12T13:00:00.0/2023-06-12T13:15:00.0;136.7706;116.4777;105.3820;11.0957;254.3110;116.4777;105.3820;11.0957;254.3110;1.0000
2023-06-12T13:15:00.0/2023-06-12T13:30:00.0;150.1808;129.1189;117.6431;11.4758;258.5619;129.1189;117.6431;11.4758;258.5619;1.0000
2023-06-12T13:30:00.0/2023-06-12T13:45:00.0;162.7389;140.9833;129.1847;11.7987;262.0269;140.9833;129.1847;11.7987;262.0269;1.0000
2023-06-12T13:45:00.0/2023-06-12T14:00:00.0;174.3911;152.0079;139.9350;12.0729;264.8731;142.8766;119.3281;23.5486;226.4857;1.0000
2023-06-12T14:00:00.0/2023-06-12T14:15:00.0;185.0873;162.1388;149.8337;12.3051;267.2236;129.1260;74.7545;54.3715;133.3990;1.0000
2023-06-12T14:15:00.0/2023-06-12T14:30:00.0;194.7819;171.3280;158.8280;12.5001;269.1689;146.6142;101.7742;44.8400;172.0387;1.0000
2023-06-12T14:30:00.0/2023-06-12T14:45:00.0;203.4333;179.5330;166.8714;12.6616;270.7754;178.3559;164.1464;14.2095;266.2788;1.0000
2023-06-12T14:45:00.0/2023-06-12T15:00:00.0;211.0045;186.7150;173.9225;12.7925;272.0918;186.7150;173.9225;12.7925;272.0918;1.0000
2023-06-12T15:00:00.0/2023-06-12T15:15:00.0;217.4631;192.8084;179.8983;12.9101;273.0830;192.8084;179.8983;12.9101;273.0830;1.0000
2023-06-12T15:15:00.0/2023-06-12T15:30:00.0;222.7814;197.7829;184.7665;13.0164;273.7776;197.7829;184.7665;13.0164;273.7776;1.0000
2023-06-12T15:30:00.0/2023-06-12T15:45:00.0;226.9367;201.6461;188.5482;13.0979;274.2658;201.6461;188.5482;13.0979;274.2658;1.0000
2023-06-12T15:45:00.0/2023-06-12T16:00:00.0;229.9111;204.3800;191.2248;13.1552;274.5604;204.3800;191.2248;13.1552;274.5604;1.0000
2023-06-12T16:00:00.0/2023-06-12T16:15:00.0;231.6920;205.9720;192.7831;13.1889;274.6698;205.9720;192.7831;13.1889;274.6698;1.0000
2023-06-12T16:15:00.0/2023-06-12T16:30:00.0;232.2716;206.4151;193.2158;13.1993;274.5987;206.4151;193.2158;13.1993;274.5987;1.0000
2023-06-12T16:30:00.0/2023-06-12T16:45:00.0;231.6477;205.7079;192.5214;13.1865;274.3480;205.7079;192.5214;13.1865;274.3480;1.0000
2023-06-12T16:45:00.0/2023-06-12T17:00:00.0;229.8228;203.8546;190.7042;13.1504;273.9153;203.8546;190.7042;13.1504;273.9153;1.0000
2023-06-12T17:00:00.0/2023-06-12T17:15:00.0;226.8047;200.8648;187.7741;13.0907;273.2944;200.8648;187.7741;13.0907;273.2944;1.0000
2023-06-12T17:15:00.0/2023-06-12T17:30:00.0;222.6065;196.7539;183.7470;13.0069;272.4753;196.7539;183.7470;13.0069;272.4753;1.0000
2023-06-12T17:30:00.0/2023-06-12T17:45:00.0;217.2461;191.5426;178.6444;12.8982;271.4435;191.5426;178.6444;12.8982;271.4435;1.0000
2023-06-12T17:45:00.0/2023-06-12T18:00:00.0;210.7464;185.2572;172.4936;12.7636;270.1789;185.2572;172.4936;12.7636;270.1789;1.0000
2023-06-12T18:00:00.0/2023-06-12T18:15:00.0;203.1353;177.9472;165.3460;12.6012;268.6845;177.9472;165.3460;12.6012;268.6845;1.0000
2023-06-12T18:15:00.0/2023-06-12T18:30:00.0;194.4455;169.6473;157.2381;12.4091;266.9250;169.6473;157.2381;12.4091;266.9250;1.0000
2023-06-12T18:30:00.0/2023-06-12T18:45:00.0;184.7141;160.3789;148.1938;12.1851;264.8211;160.3789;148.1938;12.1851;264.8211;1.0000
2023-06-12T18:45:00.0/2023-06-12T19:00:00.0;173.9829;150.1868;138.2612;11.9255;262.3058;150.1868;138.2612;11.9255;262.3058;1.0000
2023-06-12T19:00:00.0/2023-06-12T19:15:00.0;162.2978;139.1207;127.4947;11.6260;259.2875;139.1207;127.4947;11.6260;259.2875;1.0000
2023-06-12T19:15:00.0/2023-06-12T19:30:00.0;149.7088;127.2365;115.9562;11.2803;255.6421;127.2365;115.9562;11.2803;255.6421;1.0000
2023-06-12T19:30:00.0/2023-06-12T19:45:00.0;136.2698;114.5998;103.7194;10.8804;251.2010;114.5998;103.7194;10.8804;251.2010;1.0000
2023-06-12T19:45:00.0/2023-06-12T20:00:00.0;122.0385;101.2883;90.8734;10.4149;245.7332;101.2883;90.8734;10.4149;245.7332;1.0000
2023-06-12T20:00:00.0/2023-06-12T20:15:00.0;107.0758;87.3960;77.5275;9.8684;238.9068;82.9879;68.6340;14.3539;210.4687;1.0000
2023-06-12T20:15:00.0/2023-06-12T20:30:00.0;91.4457;73.0322;63.8143;9.2179;230.2034;58.6368;34.5119;24.1249;123.8509;1.0000
2023-06-12T20:30:00.0/2023-06-12T20:45:00.0;75.2152;58.3199;49.8929;8.4270;218.7139;48.0483;28.4880;19.5603;126.7137;1.0000
2023-06-12T20:45:00.0/2023-06-12T21:00:00.0;58.4538;43.4037;35.9711;7.4326;202.6605;41.1593;30.3685;10.7908;169.4025;1.0000
2023-06-12T21:00:00.0/2023-06-12T21:15:00.0;41.2332;28.5427;22.4362;6.1065;178.5561;19.3971;8.4593;10.9378;64.3775;1.0000
2023-06-12T21:15:00.0/2023-06-12T21:30:00.0;23.6272;14.3424;10.1329;4.2095;138.2502;2.8887;0.2308;2.6579;2.4629;0.8667
2023-06-12T21:30:00.0/2023-06-12T21:45:00.0;6.0146;2.8327;1.5296;1.3031;41.6413;0.4833;0.0000;0.4833;0.0000;0.5667
2023-06-12T21:45:00.0/2023-06-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T22:00:00.0/2023-06-12T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T22:15:00.0/2023-06-12T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T22:30:00.0/2023-06-12T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T22:45:00.0/2023-06-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T23:00:00.0/2023-06-12T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T23:15:00.0/2023-06-12T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T23:30:00.0/2023-06-12T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-12T23:45:00.0/2023-06-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T00:00:00.0/2023-06-13T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T00:15:00.0/2023-06-13T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T00:30:00.0/2023-06-13T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T00:45:00.0/2023-06-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T01:00:00.0/2023-06-13T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T01:15:00.0/2023-06-13T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T01:30:00.0/2023-06-13T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T01:45:00.0/2023-06-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T02:00:00.0/2023-06-13T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T02:15:00.0/2023-06-13T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T02:30:00.0/2023-06-13T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T02:45:00.0/2023-06-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T03:00:00.0/2023-06-13T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T03:15:00.0/2023-06-13T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T03:30:00.0/2023-06-13T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T03:45:00.0/2023-06-13T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T04:00:00.0/2023-06-13T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T04:15:00.0/2023-06-13T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T04:30:00.0/2023-06-13T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T04:45:00.0/2023-06-13T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T05:00:00.0/2023-06-13T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T05:15:00.0/2023-06-13T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T05:30:00.0/2023-06-13T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T05:45:00.0/2023-06-13T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T06:00:00.0/2023-06-13T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T06:15:00.0/2023-06-13T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T06:30:00.0/2023-06-13T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T06:45:00.0/2023-06-13T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T07:00:00.0/2023-06-13T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T07:15:00.0/2023-06-13T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T07:30:00.0/2023-06-13T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T07:45:00.0/2023-06-13T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T08:00:00.0/2023-06-13T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T08:15:00.0/2023-06-13T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T08:30:00.0/2023-06-13T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T08:45:00.0/2023-06-13T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T09:00:00.0/2023-06-13T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T09:15:00.0/2023-06-13T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T09:30:00.0/2023-06-13T09:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T09:45:00.0/2023-06-13T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T10:00:00.0/2023-06-13T10:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-06-13T10:15:00.0/2023-06-13T10:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
